Date,Entertainment,Tech,Pharma,continent,location,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,population
2021-04-19,-0.002614084926960718,0.007203354322102651,0.02871892116292599,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1344.46,14.329999999999998,2368028992
2021-04-26,0.002614084926960654,0.009245899640831636,0.014299335375738164,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1316.8700000000001,14.16,2368028992
2021-05-03,0.01335474355287403,-0.02914548536098604,-0.004472073609140747,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1132.4,13.66,2368028992
2021-05-10,-0.011138323687962868,-0.027582396806283056,0.012310832610383274,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,952.2900000000001,13.12,2368028992
2021-05-17,-0.003914938320429092,-0.003992615270099959,-0.00816327276493442,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,806.5699999999999,12.620000000000001,2368028992
2021-05-24,0.023007354753960603,0.026537563071514274,0.010173612251938765,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,639.97,11.34,2368028992
2021-05-31,0.006749522158065844,-0.0015162305976900616,-0.007094543846507846,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,503.46,10.56,2368028992
2021-06-07,0.010228082584478977,0.01142292219245679,-0.008694558229329703,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,392.07,9.64,2368028992
2021-06-14,0.00925352974630918,0.02413691456210351,0.017234053378623014,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,290.6,7.800000000000001,2368028992
2021-06-21,-0.012495686222822067,0.0014128844035423446,0.004536327626401795,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,275.69,6.98,2368028992
2021-06-28,0.029362892898886238,0.023441057207952507,0.009176790806824806,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,241.92,5.46,2368028992
2021-07-05,0.007086225225184268,0.020971152339228843,0.018884898448834654,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,264.48,5.84,2368028992
2021-07-12,0.0009733512822349607,0.00969534655831391,0.005208970083864409,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,442.63,4.859999999999999,2368028992
2021-07-19,-0.032007873228334316,-0.020631807657850117,-0.013191584190189695,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,785.4,4.7700000000000005,2368028992
2021-07-26,0.052592200308219636,0.04104078883798621,0.02605841130893626,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,765.8399999999999,5.79,2368028992
2021-08-02,-0.020706125738333688,-0.010348662445367463,0.012929693298795852,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1208.53,6.79,2368028992
2021-08-09,0.005580122906776799,0.009830396524314394,0.008428035580087222,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1765.82,9.82,2368028992
2021-08-16,0.007951790130573875,0.008579209807644376,0.013102450782752703,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,2295.63,14.02,2368028992
2021-08-23,0.004788776227878528,0.01314493349887207,0.00700124575647121,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,2707.21,18.54,2368028992
2021-08-30,0.018577184605587986,0.012285321666336172,-0.005670986822745487,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,3049.09,25.37,2368028992
2021-09-06,0.0019909084476160688,-0.0021312324906530046,0.010725808099209776,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,3247.09,31.1,2368028992
2021-09-13,-0.011768975769104678,-0.01696043798140327,-0.033284316989121654,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,3248.54,34.620000000000005,2368028992
2021-09-20,-0.03617237078258224,-0.026070721989292174,-0.0057418473574930235,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,3006.5,36.66,2368028992
2021-09-27,0.013556107449336852,0.018272877011952897,-0.008038319625641175,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,2882.75,39.599999999999994,2368028992
2021-10-04,-0.03380124784612789,-0.04703277170963023,-0.03687455176495594,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,2414.68,38.86,2368028992
2021-10-11,0.0007525808840173209,0.020456660534363662,0.0044561307705582994,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,2150.97,36.93,2368028992
2021-10-18,0.01468612105459148,0.039635626048950996,0.009089153074752705,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1913.3799999999999,33.21,2368028992
2021-10-25,-0.002597879875126433,0.010754256529080202,0.03653913953463673,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1643.12,31.18,2368028992
2021-11-01,-0.00372321533905289,0.014739968740282512,0.013786191878614084,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1503.73,30.659999999999997,2368028992
2021-11-08,0.011250635245970227,0.040641064840087796,-7.515241357578583e-05,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1527.27,24.85,2368028992
2021-11-15,0.0014744772885677178,-0.005013079025341255,-0.005025717933449339,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1533.17,21.8,2368028992
